altitude_m,velocity_m_s,gamma_rad,range_rad,range_km
150.00000000000003,120.0,-0.2792526803190927,7.172000556722325e-05,0.4569281554687793
150.00000000000003,120.0,-0.24434609527920614,7.23958651101238e-05,0.4612340566165987
150.00000000000003,120.0,-0.20943951023931956,7.298357232040362e-05,0.4649783392532915
150.00000000000003,120.0,-0.17453292519943295,7.348240943069606e-05,0.4681564304829646
150.00000000000003,120.0,-0.13962634015954636,9.213525098601707e-05,0.5869936840319148
150.00000000000003,120.0,-0.10471975511965978,9.253519483482543e-05,0.5895417262926729
150.00000000000003,120.0,-0.06981317007977318,9.282245371311047e-05,0.5913718526062268
150.00000000000003,120.0,-0.03490658503988659,0.00011132128171844821,0.7092278858282335
150.00000000000003,120.0,0.0,0.0001113969003279143,0.709709651989142
150.00000000000003,120.0,0.03490658503988659,0.00011133682078485625,0.7093268852203192
150.00000000000003,120.0,0.06981317007977318,0.0001293510505393887,0.8240955429864454
150.00000000000003,120.0,0.10471975511965978,0.00012896936428029963,0.821663819829789
150.00000000000003,120.0,0.13962634015954636,0.00014642713159681558,0.9328872554033121
150.00000000000003,120.0,0.17453292519943295,0.00016345296332379925,1.041358829335925
150.00000000000003,120.0,0.20943951023931956,0.00016237527825926137,1.034492897789754
150.00000000000003,120.0,0.24434609527920614,0.00017858009047283906,1.1377337564024577
150.00000000000003,120.0,0.2792526803190927,0.00017695502940289778,1.1273804923258617
150.00000000000003,120.0,0.3141592653589793,0.00019218408956433666,1.2244048346143888
150.00000000000003,130.0,-0.3490658503988659,5.707237529090133e-05,0.36360810297833235
150.00000000000003,130.0,-0.3141592653589793,5.776324958672255e-05,0.3680096631170094
150.00000000000003,130.0,-0.2792526803190927,5.838377833776014e-05,0.3719630517898699
150.00000000000003,130.0,-0.24434609527920614,7.836701588122477e-05,0.499276258179283
150.00000000000003,130.0,-0.20943951023931956,7.900326418528731e-05,0.5033297961244655
150.00000000000003,130.0,-0.17453292519943295,7.954331827594413e-05,0.50677048073604
150.00000000000003,130.0,-0.13962634015954636,9.97156325598848e-05,0.6352882950390262
150.00000000000003,130.0,-0.10471975511965978,0.0001001486303027081,0.6380469236585533
150.00000000000003,130.0,-0.06981317007977318,0.00010045967026689031,0.6400285592703582
150.00000000000003,130.0,-0.03490658503988659,0.00012045823417792635,0.7674394099475688
150.00000000000003,130.0,0.0,0.00012054031930957376,0.7679623743212944
150.00000000000003,130.0,0.03490658503988659,0.0001401854893194082,0.8931217524539498
150.00000000000003,130.0,0.06981317007977318,0.00013994350715349228,0.8915800840748993
150.00000000000003,130.0,0.10471975511965978,0.00015904998643548164,1.0133074635804535
150.00000000000003,130.0,0.13962634015954636,0.00015839132233883384,1.0091111146207103
150.00000000000003,130.0,0.17453292519943295,0.00017677933555143121,1.1262611467981682
150.00000000000003,130.0,0.20943951023931956,0.00017561461535847936,1.118840714448872
